code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_score,total_clicks,date_registration,date_unregistration,Normalised_score,Engagement_score,Score_category
BBB,2014B,505248,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,81,10,-72,153,8.3514E-31,91,High
BBB,2014B,505899,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,6.06259E+21,860,-36,?,6.25075E-11,6.06259E+21,High
BBB,2014B,506622,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,7.68188E+26,1620,-36,?,7.9203E-06,7.68188E+26,High
BBB,2014B,506650,F,South West Region,A Level or Equivalent,80-90%,35-55,1,120,N,Pass,5.44165E+26,12,-88,?,5.61054E-06,5.44165E+26,High
BBB,2014B,507009,F,London Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,0,115,-124,33,0,115,Zero
BBB,2014B,507817,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,2,60,N,Withdrawn,0,0,-64,0,0,0,Zero
BBB,2014B,507983,F,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Fail,7.44051E+13,185,-80,?,7.67144E-19,7.44051E+13,High
BBB,2014B,508100,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,8.87384E+21,765,-17,?,9.14926E-11,8.87384E+21,High
BBB,2014B,508400,F,North Region,HE Qualification,0-10%,0-35,0,150,N,Fail,5.57555E+18,984,-82,?,5.7486E-14,5.57555E+18,High
BBB,2014B,508470,M,North Western Region,Lower Than A Level,Oct-20,0-35,0,60,Y,Pass,7.07166E+23,431,-97,?,7.29114E-09,7.07166E+23,High
BBB,2014B,508940,F,London Region,Lower Than A Level,Oct-20,0-35,2,120,N,Pass,6.2536E+24,353,-36,?,6.44769E-08,6.2536E+24,High
BBB,2014B,509696,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,6.26462E+20,356,-17,?,6.45905E-12,6.26462E+20,High
BBB,2014B,510141,F,East Anglian Region,Lower Than A Level,60-70%,0-35,2,120,Y,Fail,556280,5,-100,?,5.73545E-27,556285,High
BBB,2014B,511238,M,East Anglian Region,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,0,0,-75,-53,0,0,Zero
BBB,2014B,511469,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0,0,-123,6,0,0,Zero
BBB,2014B,511506,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,5.11006E+12,1076,-80,?,5.26866E-20,5.11006E+12,High
BBB,2014B,511901,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,8170607880,190,-229,?,8.4242E-23,8170608070,High
BBB,2014B,512118,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,7478100100,129,-148,80,7.7102E-23,7478100229,High
BBB,2014B,513077,F,Wales,Lower Than A Level,20-30%,35-55,0,120,Y,Fail,4.0485E+22,1215,-32,?,4.17415E-10,4.0485E+22,High
BBB,2014B,514031,M,Ireland,Lower Than A Level,0-10%,0-35,1,180,Y,Pass,7.2818E+21,1157,-32,?,7.50781E-11,7.2818E+21,High
BBB,2014B,515648,F,South East Region,Lower Than A Level,50-60%,0-35,1,60,Y,Withdrawn,0,68,-82,-7,0,68,Zero
BBB,2014B,516601,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,6.07378E+21,183,-18,?,6.26229E-11,6.07378E+21,High
BBB,2014B,517075,F,South West Region,A Level or Equivalent,40-50%,0-35,1,120,N,Withdrawn,0,0,-221,-121,0,0,Zero
BBB,2014B,517679,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,120,N,Distinction,6.68484E+26,578,-151,?,6.89232E-06,6.68484E+26,High
BBB,2014B,518711,F,North Western Region,A Level or Equivalent,Oct-20,0-35,2,60,N,Fail,35,19,-64,?,3.60863E-31,54,Low
BBB,2014B,519078,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,6.99084E+20,401,-99,?,7.20781E-12,6.99084E+20,High
BBB,2014B,519084,F,Wales,Lower Than A Level,50-60%,0-35,1,60,N,Fail,83,22,-75,?,8.55761E-31,105,High
BBB,2014B,519859,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,8.08581E+25,1085,-148,?,8.33677E-07,8.08581E+25,High
BBB,2014B,521671,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,0,7,-29,?,0,7,Zero
BBB,2014B,521957,F,Ireland,Lower Than A Level,70-80%,0-35,3,120,N,Withdrawn,5.25153E+13,94,20,192,5.41452E-19,5.25153E+13,High
BBB,2014B,522087,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,8.58181E+26,389,-24,?,8.84816E-06,8.58181E+26,High
BBB,2014B,523021,F,West Midlands Region,Lower Than A Level,0-10%,35-55,1,180,N,Withdrawn,677580100,383,-47,124,6.9861E-24,677580483,High
BBB,2014B,523247,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Distinction,8.57387E+26,909,-32,?,8.83998E-06,8.57387E+26,High
BBB,2014B,524290,F,South Region,Lower Than A Level,80-90%,0-35,1,180,N,Pass,8.17979E+22,811,-82,?,8.43367E-10,8.17979E+22,High
BBB,2014B,525027,F,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,77,129,-64,66,7.93899E-31,206,High
BBB,2014B,525942,M,Scotland,Lower Than A Level,0-10%,0-35,1,120,Y,Fail,6.98392E+26,103,-24,?,7.20068E-06,6.98392E+26,High
BBB,2014B,526285,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,6.97334E+23,290,-54,?,7.18977E-09,6.97334E+23,High
BBB,2014B,526948,F,London Region,Lower Than A Level,20-30%,35-55,0,240,N,Withdrawn,0,0,-72,-26,0,0,Zero
BBB,2014B,529438,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,5.75861E+24,188,-78,?,5.93734E-08,5.75861E+24,High
BBB,2014B,529439,F,East Anglian Region,Lower Than A Level,Oct-20,0-35,1,120,N,Fail,0,0,-32,?,0,0,Zero
BBB,2014B,529705,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,0,0,-117,104,0,0,Zero
BBB,2014B,531290,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0,0,-32,-2,0,0,Zero
BBB,2014B,531755,F,Scotland,HE Qualification,80-90%,0-35,1,120,N,Pass,5.65459E+24,242,-114,?,5.83009E-08,5.65459E+24,High
BBB,2014B,532274,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,150,N,Fail,5.85569E+18,325,-69,?,6.03743E-14,5.85569E+18,High
BBB,2014B,532468,F,North Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,0,6,-29,-7,0,6,Zero
BBB,2014B,532617,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Distinction,6.57169E+26,257,-89,?,6.77566E-06,6.57169E+26,High
BBB,2014B,533077,F,North Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,9.08991E+17,1035,-59,?,9.37204E-15,9.08991E+17,High
BBB,2014B,533210,F,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Distinction,7.98382E+24,908,-123,?,8.23161E-08,7.98382E+24,High
BBB,2014B,533527,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,8.49073E+23,246,-125,?,8.75426E-09,8.49073E+23,High
BBB,2014B,534143,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,6.66177E+16,81,-52,?,6.86853E-16,6.66177E+16,High
BBB,2014B,534163,F,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail,7.87381E+22,242,-117,?,8.11819E-10,7.87381E+22,High
BBB,2014B,534428,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0,0,-320,-73,0,0,Zero
BBB,2014B,534830,F,West Midlands Region,Lower Than A Level,Oct-20,35-55,1,60,N,Withdrawn,0,0,-100,-27,0,0,Zero
BBB,2014B,535077,F,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Pass,7.37577E+20,1562,-24,?,7.60469E-12,7.37577E+20,High
BBB,2014B,535462,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,6959100,38,-131,?,7.17509E-26,6959138,High
BBB,2014B,535506,M,Wales,A Level or Equivalent,40-50%,0-35,1,120,N,Pass,8.58697E+22,598,-51,?,8.85349E-10,8.58697E+22,High
BBB,2014B,535548,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,180,N,Pass,7.0656E+22,373,-127,?,7.28489E-10,7.0656E+22,High
BBB,2014B,536286,F,South West Region,Lower Than A Level,0-10%,35-55,0,60,N,Distinction,6.87788E+24,1103,-52,?,7.09135E-08,6.87788E+24,High
BBB,2014B,536629,F,South Region,A Level or Equivalent,70-80%,0-35,0,180,N,Pass,8.77279E+25,313,-151,?,9.04507E-07,8.77279E+25,High
BBB,2014B,536805,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,7.7797E+20,264,-41,?,8.02116E-12,7.7797E+20,High
BBB,2014B,537077,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,7.15579E+26,179,-32,?,7.37789E-06,7.15579E+26,High
BBB,2014B,537171,F,North Region,No Formal quals,?,0-35,0,90,N,Pass,8.36871E+25,551,-29,?,8.62845E-07,8.36871E+25,High
BBB,2014B,537373,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,7.06368E+23,1453,-60,?,7.28291E-09,7.06368E+23,High
BBB,2014B,537605,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,180,N,Fail,63,37,-137,?,6.49554E-31,100,Medium
BBB,2014B,537698,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,7.0607E+24,899,-99,?,7.27984E-08,7.0607E+24,High
BBB,2014B,538196,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,84100,34,-29,180,8.67102E-28,84134,High
BBB,2014B,539675,F,South East Region,Lower Than A Level,30-40%,0-35,1,120,N,Fail,7.96076E+13,116,-125,?,8.20784E-19,7.96076E+13,High
BBB,2014B,539894,F,Yorkshire Region,HE Qualification,80-90%,0-35,0,120,N,Pass,6.78673E+20,282,-94,?,6.99737E-12,6.78673E+20,High
BBB,2014B,540558,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass,8.29194E+26,2436,-32,?,8.5493E-06,8.29194E+26,High
BBB,2014B,541769,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,4.06262E+21,1109,-78,?,4.18871E-11,4.06262E+21,High
BBB,2014B,542456,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,0,0,-179,-141,0,0,Zero
BBB,2014B,542466,F,Scotland,A Level or Equivalent,20-30%,0-35,2,120,N,Pass,6.65567E+22,556,-32,?,6.86225E-10,6.65567E+22,High
BBB,2014B,542547,F,Wales,A Level or Equivalent,Oct-20,0-35,1,180,N,Pass,7.57474E+21,188,-50,?,7.80984E-11,7.57474E+21,High
BBB,2014B,542562,F,South East Region,A Level or Equivalent,60-70%,0-35,2,240,Y,Withdrawn,0,0,-225,-212,0,0,Zero
BBB,2014B,543963,M,South East Region,Lower Than A Level,50-60%,0-35,0,180,Y,Withdrawn,72,15,-61,44,7.42347E-31,87,High
BBB,2014B,544050,F,Wales,A Level or Equivalent,20-30%,0-35,2,120,N,Fail,0,4,-80,?,0,4,Zero
BBB,2014B,544430,M,South East Region,A Level or Equivalent,0-10%,35-55,1,60,N,Fail,0,66,-1,?,0,66,Zero
BBB,2014B,545146,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,6.96562E+24,231,-53,?,7.18181E-08,6.96562E+24,High
BBB,2014B,545160,F,Scotland,Lower Than A Level,50-60%,0-35,2,180,N,Withdrawn,0,0,-31,-30,0,0,Zero
BBB,2014B,545196,F,South West Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,6.57176E+23,1577,-34,?,6.77573E-09,6.57176E+23,High
BBB,2014B,545223,F,East Midlands Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,6.0586E+22,39,-121,?,6.24664E-10,6.0586E+22,High
BBB,2014B,545254,M,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,5.16368E+24,306,-29,?,5.32394E-08,5.16368E+24,High
BBB,2014B,546202,F,South Region,Lower Than A Level,70-80%,0-35,1,60,N,Pass,6.06277E+24,488,-29,?,6.25094E-08,6.06277E+24,High
BBB,2014B,546302,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,63,12,-36,?,6.49554E-31,75,Medium
BBB,2014B,547018,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,75645510060,464,-29,?,7.79933E-22,75645510524,High
BBB,2014B,547268,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,Y,Withdrawn,0,0,-35,-10,0,0,Zero
BBB,2014B,547487,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction,9.59796E+21,406,-32,?,9.89585E-11,9.59796E+21,High
BBB,2014B,547556,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,6.76869E+17,268,-125,?,6.97877E-15,6.76869E+17,High
BBB,2014B,548296,F,South Region,A Level or Equivalent,Oct-20,0-35,1,60,N,Fail,665460,55,-131,?,6.86114E-27,665515,High
BBB,2014B,548445,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,7.37877E+22,279,-50,?,7.60778E-10,7.37877E+22,High
BBB,2014B,548578,F,South West Region,No Formal quals,30-40%,0-35,0,90,N,Withdrawn,0,0,-89,-87,0,0,Zero
BBB,2014B,548844,F,London Region,Lower Than A Level,70-80%,35-55,1,120,N,Fail,5540100,205,-135,?,5.71205E-26,5540305,High
BBB,2014B,549078,F,London Region,A Level or Equivalent,Oct-20,0-35,1,90,N,Fail,4.1355E+15,86,-68,?,4.26386E-17,4.1355E+15,High
BBB,2014B,549087,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,0,1,-143,?,0,1,Zero
BBB,2014B,549190,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,8.17885E+26,123,-31,?,8.4327E-06,8.17885E+26,High
BBB,2014B,549892,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn,596510080,242,-43,90,6.15024E-24,596510322,High
BBB,2014B,550269,F,Scotland,Lower Than A Level,Oct-20,0-35,1,120,N,Pass,6.76566E+22,149,-32,?,6.97564E-10,6.76566E+22,High
BBB,2014B,551053,F,Wales,Lower Than A Level,Oct-20,35-55,1,120,Y,Fail,6.54272E+20,66,-168,?,6.74578E-12,6.54272E+20,High
BBB,2014B,551252,F,South West Region,A Level or Equivalent,70-80%,0-35,1,120,N,Distinction,9.79088E+26,1094,-156,?,1.00948E-05,9.79088E+26,High
BBB,2014B,551515,F,Scotland,Lower Than A Level,Oct-20,0-35,1,180,N,Pass,7.37066E+23,1088,-115,?,7.59942E-09,7.37066E+23,High
BBB,2014B,551718,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,5.84244E+16,868,-29,?,6.02377E-16,5.84244E+16,High
BBB,2014B,551953,F,South West Region,HE Qualification,60-70%,35-55,0,60,N,Fail,6.77061E+12,199,-29,?,6.98075E-20,6.77061E+12,High
BBB,2014B,552025,M,North Western Region,A Level or Equivalent,0-10%,0-35,2,120,N,Fail,7.7721E+11,21,-36,?,8.01333E-21,7.7721E+11,High
BBB,2014B,552656,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,40,1008,-151,32,4.12415E-31,1048,Medium
BBB,2014B,552896,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,Withdrawn,878580,338,-85,74,9.05849E-27,878918,High
BBB,2014B,552931,F,Ireland,Lower Than A Level,Oct-20,0-35,2,120,Y,Withdrawn,0,0,-52,-47,0,0,Zero
BBB,2014B,553000,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn,0,35,-81,-7,0,35,Zero
BBB,2014B,553437,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,91,59,-47,?,9.38244E-31,150,High
BBB,2014B,553733,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,8766408080,159,-86,?,9.03849E-23,8766408239,High
BBB,2014B,553807,F,South East Region,Lower Than A Level,30-40%,35-55,1,180,Y,Fail,7.16145E+15,28,-100,?,7.38373E-17,7.16145E+15,High
BBB,2014B,553808,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,7.17881E+19,778,-32,?,7.40162E-13,7.17881E+19,High
BBB,2014B,554004,M,East Midlands Region,HE Qualification,20-30%,35-55,1,120,N,Pass,6.27669E+22,948,-120,?,6.4715E-10,6.27669E+22,High
BBB,2014B,554766,F,Ireland,Lower Than A Level,30-40%,35-55,1,60,N,Withdrawn,0,1,-85,-9,0,1,Zero
BBB,2014B,554969,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,8.77583E+26,267,-97,?,9.04821E-06,8.77583E+26,High
BBB,2014B,555015,F,Scotland,A Level or Equivalent,40-50%,0-35,0,180,Y,Distinction,7.78886E+26,1065,-92,?,8.0306E-06,7.78886E+26,High
BBB,2014B,555603,F,Wales,A Level or Equivalent,60-70%,0-35,1,150,N,Withdrawn,0,13,-59,2,0,13,Zero
BBB,2014B,555720,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,702042,8,-124,?,7.23832E-27,702050,High
BBB,2014B,555860,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,5.55063E+11,249,-29,?,5.7229E-21,5.55063E+11,High
BBB,2014B,555994,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,7.57253E+21,324,-31,?,7.80756E-11,7.57253E+21,High
BBB,2014B,556012,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,6.57555E+15,298,-24,?,6.77964E-17,6.57555E+15,High
BBB,2014B,556853,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,5.7587E+20,195,-67,?,5.93743E-12,5.7587E+20,High
BBB,2014B,556877,F,South West Region,A Level or Equivalent,30-40%,35-55,2,120,N,Pass,7.68787E+23,1756,3,?,7.92648E-09,7.68787E+23,High
BBB,2014B,557029,M,East Midlands Region,HE Qualification,Oct-20,35-55,0,130,N,Fail,6.66886E+18,133,-116,?,6.87584E-14,6.66886E+18,High
BBB,2014B,557351,F,South West Region,A Level or Equivalent,50-60%,35-55,1,120,N,Fail,6.27278E+13,312,-102,?,6.46747E-19,6.27278E+13,High
BBB,2014B,558084,F,Wales,Lower Than A Level,20-30%,0-35,1,120,N,Pass,9.18588E+23,1994,-72,?,9.47098E-09,9.18588E+23,High
BBB,2014B,558595,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,7.86885E+24,286,-65,?,8.11308E-08,7.86885E+24,High
BBB,2014B,558702,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,0,0,-200,-30,0,0,Zero
BBB,2014B,558921,M,West Midlands Region,HE Qualification,50-60%,0-35,1,60,N,Distinction,8.69187E+26,804,-79,?,8.96164E-06,8.69187E+26,High
BBB,2014B,559065,F,London Region,A Level or Equivalent,Oct-20,0-35,0,120,N,Fail,0,0,-82,?,0,0,Zero
BBB,2014B,559090,F,South East Region,No Formal quals,60-70%,0-35,0,60,N,Withdrawn,54,13,-53,116,5.5676E-31,67,Medium
BBB,2014B,559336,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,7.47579E+23,531,-74,?,7.70782E-09,7.47579E+23,High
BBB,2014B,559381,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,6.37561E+22,250,-102,?,6.57349E-10,6.37561E+22,High
BBB,2014B,559467,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,7.77069E+24,113,-29,?,8.01187E-08,7.77069E+24,High
BBB,2014B,559573,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail,7.9709E+17,285,-60,?,8.21829E-15,7.9709E+17,High
BBB,2014B,559831,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,7.06571E+21,194,-35,?,7.28501E-11,7.06571E+21,High
BBB,2014B,559861,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,8.88096E+26,2245,-27,?,9.1566E-06,8.88096E+26,High
BBB,2014B,560117,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,7.26201E+11,0,-64,?,7.4874E-21,7.26201E+11,High
BBB,2014B,560238,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,7.29185E+25,671,-88,?,7.51817E-07,7.29185E+25,High
BBB,2014B,560335,F,Scotland,Lower Than A Level,90-100%,0-35,1,60,N,Fail,7269100,0,-35,?,7.49471E-26,7269100,High
BBB,2014B,560536,F,Wales,HE Qualification,50-60%,0-35,1,120,N,Pass,7.1578E+22,372,-24,?,7.37996E-10,7.1578E+22,High
BBB,2014B,560636,F,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,0,0,-24,13,0,0,Zero
BBB,2014B,560920,F,London Region,A Level or Equivalent,30-40%,35-55,1,120,N,Withdrawn,75,147,-78,34,7.73278E-31,222,High
BBB,2014B,561060,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Pass,6.4888E+24,1815,-89,?,6.69019E-08,6.4888E+24,High
BBB,2014B,561061,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,8.48173E+23,209,-211,?,8.74498E-09,8.48173E+23,High
BBB,2014B,561674,F,East Anglian Region,Lower Than A Level,60-70%,0-35,1,120,N,Fail,0,0,-31,?,0,0,Zero
BBB,2014B,561953,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,7.67766E+22,302,-31,?,7.91595E-10,7.67766E+22,High
BBB,2014B,561978,F,South West Region,A Level or Equivalent,80-90%,0-35,1,180,N,Distinction,7.46686E+25,345,-110,?,7.69861E-07,7.46686E+25,High
BBB,2014B,562139,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0,39,-29,2,0,39,Zero
BBB,2014B,562267,M,North Western Region,Lower Than A Level,Oct-20,35-55,0,60,N,Withdrawn,0,0,-24,-1,0,0,Zero
BBB,2014B,562438,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,0,0,-111,-7,0,0,Zero
BBB,2014B,562642,M,South West Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,0,0,-64,?,0,0,Zero
BBB,2014B,562643,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,7850,212,-31,81,8.09364E-29,8062,High
BBB,2014B,562783,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,8359100100,401,-15,108,8.61854E-23,8359100501,High
BBB,2014B,562857,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,6.46571E+22,2998,-75,?,6.66639E-10,6.46571E+22,High
BBB,2014B,563413,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,6.58766E+25,718,-124,?,6.79212E-07,6.58766E+25,High
BBB,2014B,563487,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,75,N,Pass,6.85573E+24,1068,-67,?,7.06851E-08,6.85573E+24,High
BBB,2014B,563754,F,South West Region,Lower Than A Level,30-40%,0-35,1,120,N,Pass,6.77962E+23,207,-89,?,6.99004E-09,6.77962E+23,High
BBB,2014B,563822,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,0,0,-88,?,0,0,Zero
BBB,2014B,563945,M,Scotland,Lower Than A Level,70-80%,35-55,0,90,N,Withdrawn,0,0,-65,-24,0,0,Zero
BBB,2014B,563986,F,North Western Region,Lower Than A Level,Oct-20,0-35,0,75,N,Fail,5.86367E+16,779,-143,?,6.04566E-16,5.86367E+16,High
BBB,2014B,563987,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,7.27173E+22,562,-124,?,7.49742E-10,7.27173E+22,High
BBB,2014B,564409,M,Scotland,A Level or Equivalent,30-40%,0-35,1,120,N,Pass,8.58382E+26,224,-138,?,8.85024E-06,8.58382E+26,High
BBB,2014B,564460,F,Yorkshire Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,0,0,-61,19,0,0,Zero
BBB,2014B,564810,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,0,0,-134,-50,0,0,Zero
BBB,2014B,564906,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass,7.47373E+19,473,-106,?,7.70569E-13,7.47373E+19,High
BBB,2014B,565008,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,0,0,-107,-15,0,0,Zero
BBB,2014B,565009,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,70706510080,239,-261,?,7.29011E-22,70706510319,High
BBB,2014B,565344,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,6274100100,138,-53,?,6.46883E-23,6274100238,High
BBB,2014B,565402,F,South Region,Lower Than A Level,80-90%,0-35,1,180,N,Withdrawn,65,1,-27,16,6.70174E-31,66,Medium
BBB,2014B,565869,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,7.16863E+22,1107,-24,?,7.39112E-10,7.16863E+22,High
BBB,2014B,565988,F,North Region,Lower Than A Level,Oct-20,0-35,0,120,N,Fail,75,153,-100,?,7.73278E-31,228,High
BBB,2014B,566181,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,4.73039E+20,555,-113,?,4.8772E-12,4.73039E+20,High
BBB,2014B,566669,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,8.37268E+20,583,-36,?,8.63254E-12,8.37268E+20,High
BBB,2014B,567048,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,5.5627E+26,1553,-136,?,5.73535E-06,5.5627E+26,High
BBB,2014B,567059,F,East Midlands Region,Lower Than A Level,50-60%,0-35,1,120,N,Pass,6.56775E+19,85,-73,?,6.77159E-13,6.56775E+19,High
BBB,2014B,567273,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,0,0,-76,-60,0,0,Zero
BBB,2014B,567757,F,Wales,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,8.08394E+21,252,-53,?,8.33484E-11,8.08394E+21,High
BBB,2014B,567889,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,7.56471E+26,291,-32,?,7.7995E-06,7.56471E+26,High
